x,y,target
0.8669357651064786,0.8294920515402526,0
1.5585121558994215,1.4363434057054023,0
1.7398210137049648,1.0692771711411126,0
1.514178158153389,0.7215868236571797,0
1.5170271362334735,1.2008665903162679,0
1.5158435782262387,1.0077708574017745,0
1.0791870829059875,0.8205219151925517,0
1.506805708235846,0.6657831329301256,0
1.120982687159891,0.9127582948297742,0
0.8733008216395621,1.0309738393287056,0
1.1436376117123106,0.7992087071033905,0
1.4734503674150885,0.780223948332038,0
0.8813145294228386,0.6336860042972758,0
1.5534035133310489,0.9634020785960379,0
1.3532515908104887,1.005131566731481,0
0.8685990085010492,1.4046874065444335,0
0.7809468074334608,1.5037651177871383,0
1.4709569429407188,0.6538143773402546,0
1.0295177768200126,1.2046248297393816,0
1.605027548813771,1.2434414269545921,0
1.6366815290711236,1.051764483742831,0
1.0122697401408496,0.6861402351204994,0
1.1290785463456494,0.7743781205232178,0
1.656952147608774,0.8985440994183962,0
1.7242074025757936,0.881596087292033,0
0.7975469508879713,1.2623268523694826,0
0.78075849237714,0.7881403186863127,0
0.7561981387521359,1.2534728005391114,0
1.1707677518756356,1.2199376248158402,0
1.3544587690779402,1.1587439136109168,0
1.5412202757521292,1.257788190789701,0
1.4191308460952867,0.7892454445987004,0
1.4984080838434337,0.7516709447474941,0
1.4430943401087695,0.9449260140178799,0
1.0296713983367762,1.0688670650933538,0
1.2988826871004362,1.2660004338244257,0
1.5714390493163082,1.0569353383569227,0
1.549091828082282,1.3635954677872344,0
1.012406476464722,1.1983788973987313,0
1.0822757478466238,1.5415164806302344,0
1.1426834042394614,0.9936605182268863,0
1.1462826777522666,0.6222242740736608,0
1.7347074160267248,0.9674370953700437,0
1.485212237090026,1.3841703686491913,0
1.7134461751505679,0.7752635485473391,0
1.2089045333395192,1.0189260177406352,0
1.2833706406576972,1.5634013255567776,0
1.6301785858221294,0.6686014674295344,0
1.5088122085478362,0.9877540030360649,0
1.5472413693671934,0.9252091516643928,0
1.4629694165421323,1.3335280316253384,0
0.7977900617851762,1.344213702525554,0
1.1209769085567234,1.1510947681092656,0
1.745164123624296,0.7171273028111775,0
1.0905816871380563,1.5999190930519576,0
1.291192088315198,1.3964285177927884,0
0.9347396131404034,1.2863375804641362,0
0.8849152583801111,0.829214205299882,0
0.779126778183973,1.583248847390827,0
0.8110471305662853,0.7404846361931082,0
0.8486951729805092,1.5932786206343403,0
1.3657030659107825,0.9954411317978042,0
1.200295094553765,1.5365071004062303,0
1.0388233983934672,1.5658313508980015,0
1.2163836842443678,1.5420234094377248,0
1.1527844101376838,0.9003878904559817,0
1.0092768668741394,0.7783265319069078,0
0.9368922940527401,1.184542404020292,0
1.1405690781505329,0.8749957506275986,0
1.6968420933761255,1.5715524258250841,0
1.498998744432888,0.782632247482808,0
1.0313554765166721,1.1059636618712123,0
1.3245065154463802,1.5957454066823307,0
0.8301905714617139,0.7088495694145062,0
1.731411281777961,1.2877386423535258,0
1.6494281815686325,0.8282174054816078,0
0.8050057702911928,1.0900915173139576,0
1.0728106675451234,1.4419172845321564,0
1.1006843397746624,1.4747427142129126,0
1.1883336807272513,1.4706235872343645,0
1.363169511837703,0.6264636868920838,0
1.0720045486580283,0.7191714444057163,0
0.9478913155812818,1.3573861830852985,0
1.3882729102662652,1.413525209163823,0
1.2946239428138189,0.806186496945458,0
1.0323956257843818,0.8512515013047514,0
0.8767510349086246,0.6562603932512163,0
1.0612972487472963,0.7310310123847473,0
1.351959174807415,1.250524146094678,0
1.3691463293155577,0.6568686237089062,0
1.3443392068187971,0.8314575023484491,0
1.4995461876492122,1.315575918210077,0
1.2839916890907135,1.0727657393880725,0
1.1209472285369242,0.6542627194994473,0
1.656797898235038,1.1691530775184917,0
1.495219945745462,1.4105947471045535,0
1.6054169850694335,0.6915926342804841,0
1.2602619066047236,1.2062328620474803,0
1.3281134263932168,0.9480701230926196,0
1.2476239001274758,1.3247373482578928,0
0.9144576564116828,0.5981549626493642,1
0.34617654893344363,0.03545827628727394,1
0.8733229316277209,0.892982400801591,1
0.11557064963776964,0.35194830006970323,1
0.5506099279822699,0.5423901231153547,1
0.3456799468536689,0.3565571763917139,1
0.4794516004705125,0.013354818851839756,1
0.19198082759961754,0.19298874583545622,1
0.5883608831268159,0.6114886748284383,1
0.7449556348449007,0.03458378868923373,1
0.6601450990165318,0.6876026169662756,1
0.9014191795501404,0.7488548682879662,1
0.5702170325164102,0.5830353012603278,1
0.3630984461331317,0.7383578140967438,1
0.529230726966591,0.6413845265584885,1
0.7064226588991763,0.2569483749022434,1
0.30494858264243085,0.7122936411387496,1
0.5911733359408341,0.2338837278158148,1
0.7367420965265589,0.7731699066739665,1
0.09957220765323904,0.16753497337555867,1
0.8260818497853225,0.9027765120838446,1
0.32274841782045605,0.9572095522436562,1
0.22236504497862764,0.5452747965259708,1
0.168153955731987,0.24626428392335276,1
0.30016414125904234,0.7536482935431116,1
0.23838056958457,0.04295558642008135,1
0.15689934138344874,0.26874540361537236,1
0.4860719712778716,0.5474019677960434,1
0.27251473335647813,0.755000202324285,1
0.4812645488471732,0.13545060161427758,1
0.2959731124237597,0.17333291055772426,1
0.2422146849934652,0.30829341606613125,1
0.10897810342210856,0.699294483560141,1
0.9857122913749969,0.0972015097300003,1
0.31481609288147017,0.41711659363834575,1
0.48090295396831717,0.5611179216889371,1
0.6384887039563596,0.5356820809399574,1
0.34139000942484476,0.9775566559655022,1
0.25434776755255595,0.7476268758854658,1
0.7577132639775073,0.2190162730211509,1
0.275405428065021,0.6779937362665753,1
0.9076578981159412,0.27617384422160696,1
0.8571426308086536,0.8927494621122183,1
0.7855046923377732,0.7890659534740303,1
0.6940206501914296,0.7697845394164167,1
0.936059782247954,0.9105976294785557,1
0.5093554274359775,0.25840241099494154,1
0.833999281038254,0.6757398440463411,1
0.49440602719910665,0.37464304495865164,1
0.7566101378879435,0.9723796445136785,1
0.07894449192675745,0.4302043735400225,1
0.07910957981167221,0.699716364081402,1
0.6343940904263331,0.6275770628443053,1
0.1791928088771667,0.6859487827884346,1
0.9633464924070014,0.13166830572763344,1
0.7108409566229968,0.31429736993717505,1
0.27625661439190896,0.8115857832090302,1
0.34833702446554293,0.727396937053183,1
0.4848203840991768,0.19974257944534934,1
0.4048010808916155,0.03236603256801951,1
0.029809158602811192,0.03340982093737255,1
0.41683462068276733,0.18084503613665548,1
0.02360790239278132,0.25206223409330264,1
0.754164629976118,0.6237370773046615,1
0.31764902519745475,0.6999994584124992,1
0.8291458484120703,0.463546564319514,1
0.35137245858601973,0.9010333470715569,1
0.7650705067302606,0.4058231762483768,1
0.0031086073376733747,0.7913809898541864,1
0.5075433084826242,0.684704995857835,1
0.4608299474401327,0.9640926417887905,1
0.14747738072836658,0.6575972544756933,1
0.003058566972771959,0.5290735687027592,1
0.16304747259210162,0.24413131685446943,1
0.7062215115418589,0.1591468856268622,1
0.276045630751806,0.3030388405469169,1
0.6789119038999915,0.5278781250935063,1
0.7969845398207975,0.7210457668250858,1
0.3859683721366589,0.5785967875690049,1
0.4879896869265766,0.16936428912542534,1
0.9162104677573789,0.5699227312478814,1
0.30240274289282354,0.5963932969636424,1
0.0007524273524509573,0.9200678342674325,1
0.178215902397718,0.20023504597329111,1
0.9291859274830688,0.027394045252388532,1
0.6816487755906987,0.30719729822381436,1
0.7985438272885423,0.7468293770698932,1
0.5446677546849963,0.891311310683755,1
0.6122663666342115,0.32731881452360256,1
0.5596132069675323,0.07257249629732876,1
0.771264591289126,0.691085859462012,1
0.8649303795090589,0.8871350983915453,1
0.7526381262794485,0.02728545540608973,1
0.3454768474149639,0.9032200245505607,1
0.6635665749849139,0.5436698108092733,1
0.06552556694818157,0.5267726612972995,1
0.07910834160203373,0.9423102786439883,1
0.4386071438872988,0.43757978631292926,1
0.9166783688267525,0.14977502471953508,1
0.2910065511968768,0.47553353236407414,1
