x,y,z,target
4.022296059770808,3.5477575253033895,5.406918930381871,0
2.344812039258619,5.119639222608239,3.1712835473186933,0
4.745029324825655,3.405606067788624,3.5789141001541274,0
2.967774444570989,3.3552128051253973,5.546687366563429,0
3.4510643510467025,3.372337814041449,5.535015832982766,0
3.8687583269646093,3.0263143877543492,3.1677861814665706,0
4.05108660573285,4.074112150961617,5.556027017111462,0
4.177634566408446,3.6583580656934367,2.6252070378669847,0
3.3992206682308033,4.708455538635986,2.5637811887686124,0
2.3920216364664513,2.599630710546142,4.4519054204234765,0
4.213862518594435,4.971740252859041,2.846977040529537,0
2.4597121310613863,2.696569786903565,4.6918878357490295,0
2.688264617937302,4.314273278696367,2.563551159274727,0
3.4603845251013867,4.290108275284462,5.547891035526768,0
3.0125447111507277,5.457347812988953,4.821436076708737,0
3.0322302541368407,2.7712465740912533,5.054309044669518,0
4.403879515711156,3.6050623844120144,5.638814223724319,0
4.133051257213315,3.6781053528642316,2.3812627587820727,0
3.915199759720457,2.6198587266939835,3.7821107432234586,0
2.769406090165699,5.604888404682982,3.5434502625831654,0
3.4596025488254902,4.052545882121135,5.719898220003564,0
2.8741283406884106,5.594907300493673,4.57711957547401,0
2.290917875462114,3.805794898181749,5.35748131131723,0
2.515270687979329,4.285390872547612,5.438885306512332,0
2.6406331811860504,3.6307298021414454,5.51439892001557,0
4.014393618492753,2.8294231302097366,3.073718583924061,0
3.7174301165276287,3.5271045661316793,5.565156513063835,0
2.385256007874051,3.3142097458633057,5.335890393712429,0
2.2781403839160803,3.100521487041469,5.163683631070887,0
2.883412926929798,5.127787660164152,5.323373196164556,0
3.3123917290516385,5.206077071914624,2.8180410633736264,0
3.8315118666754167,4.147838073865949,5.685575197336526,0
3.8740250395363023,4.149485451414549,5.745414988284132,0
2.950859442416306,3.7283852344243402,5.643402095864003,0
1.9609771015637234,4.807968014425452,3.572375948283023,0
3.5441631463218535,3.124134074155641,2.502493405679859,0
2.1316772283140426,4.701519180475344,4.650179642474318,0
4.324139421398702,5.202478886492308,3.1020894503063876,0
3.6314077812643797,3.3973308537618263,5.671071440397871,0
4.004072604496694,3.4176364014718215,2.4021588027963934,0
2.6667580869251717,4.162749052194165,5.42911447060712,0
3.8080390124840893,3.9284315303488215,5.7925732985939336,0
3.641284274740773,4.771522333204489,5.577804863743877,0
3.876960292654605,2.7861524997664477,5.08978672231215,0
3.087506976295362,5.546553368451911,3.2686872704723773,0
3.4651345842069765,4.084614958423298,2.4062969636886864,0
4.433401148942355,4.745652923150127,3.15648283328686,0
3.766676919963036,4.060365827472004,2.335551247728686,0
3.0084901544759206,3.946413979588072,2.3571203400231115,0
3.4012813521087817,3.810230904991796,5.653191618301181,0
3.8058165349484767,5.10090383694998,2.9617584060834976,0
2.5899107657984133,5.3160309342127565,4.6375651863288825,0
5.056302973164438,4.331599846722238,4.234230653663955,0
3.3132059558076774,4.1868359063310585,2.5177084437005885,0
3.957128310533718,4.28173176916587,5.660335245268547,0
3.5973410672785398,3.9394379282257765,2.356814330675469,0
2.6216412578038737,2.8462394399881146,4.742468277775674,0
3.727502524768908,5.129243437615759,2.786557189854865,0
2.330369380832895,3.8457026642465073,5.464750753279335,0
3.5018436266166573,4.44266029863706,5.582479482398586,0
4.255481507602025,5.2903614843803854,3.340332340497058,0
1.9610768565531063,3.722137200850576,3.6099081351586952,0
3.555129928375723,3.4861960136700705,2.3954742181404636,0
3.143377322573995,2.71806084189191,2.859572441986219,0
1.8824586745686909,4.504949847735855,3.2242997120349406,0
4.447687692113129,4.400177315053943,2.5289945262696367,0
4.511307161050857,5.112661498906447,3.7477708379007977,0
4.501897693975016,3.919892124359556,5.210727756606104,0
2.764912946669402,5.179548221346346,5.271576750786671,0
3.5334788982004235,4.034345880308118,5.615225916617959,0
4.228078983408719,5.356034977447467,4.617531140441977,0
4.634249480018827,4.8579136794586475,2.9725387408219226,0
2.696016214579,2.7260271657347537,4.575635210691618,0
4.747341912991195,3.3978978566886635,3.7606392951205065,0
3.431457650775211,4.10766854314059,2.4501896436562527,0
4.553030192991527,4.800664484342311,3.111285091746292,0
3.161331482112638,5.799047092764255,3.3323868384616224,0
1.9161971479896687,3.191654929611568,3.689430045463509,0
1.6422147948867747,3.7675198434462565,4.19042399446158,0
3.2043752417883464,2.517794078481836,4.060044430627043,0
2.057286762981226,4.321202254498556,5.172804177989723,0
4.4244428590449,5.398347859250669,3.6584045506256757,0
4.155975692493016,4.8924532019382045,5.299049887281244,0
4.194464024798593,3.4618217670641434,2.607055514440174,0
4.40410706363935,4.586697412005079,2.7436522232510248,0
3.466392291332721,2.410944414751127,3.8921449946721802,0
3.3630878965840036,3.860443371195051,5.847696447760406,0
3.183021012350377,3.2742164485369347,5.494357260023483,0
2.066419734401335,5.08871232867039,4.028510460919667,0
3.352623094167359,5.653918549387346,3.7142925581143835,0
2.04063880222741,4.22778498587181,4.907928785666711,0
4.881064183692087,3.534473894192146,4.719127620407821,0
2.016902946788893,2.982185663631682,4.375574491587745,0
4.2685355607361055,4.331641717899724,5.512404205195081,0
5.152758867039089,4.177497238800066,3.977523849489517,0
3.4238328917501177,3.9692558523667145,5.71086114868143,0
2.6956828531557604,2.8658308374897565,5.189645742049595,0
3.545556325228146,5.144691848598541,2.9045119513158815,0
2.389827338427738,4.8761897703559445,2.7638760091072396,0
2.814445445333601,4.042888136311394,5.442129250419207,0
5.080934527872422,4.348559598744552,4.557971778874102,0
2.2970721705805746,5.421827027966035,3.861844418441461,0
4.101371171106922,4.118784185761027,2.5582623669134317,0
3.826541692657455,3.8350602788738435,2.3881129848952143,0
3.2461515372922767,4.1162591139489475,5.766437865575174,0
4.056734693389612,2.753155648967833,5.099732205380651,0
