x,y,target
2.7634508162047924,2.5990133367520323,0
2.731979575582413,2.08828770002407,0
2.598258328397099,2.0129556453661563,0
2.5766704896217782,2.2997314155942767,0
2.3010150542886905,2.902693269432915,0
2.241516790899434,2.7758132087526928,0
2.858519705621801,2.440586107872219,0
2.5938691498050916,2.471051875712826,0
2.587093195403974,2.499953073756344,0
2.1523365430003434,2.8965540390493616,0
2.972986680694272,2.585132595784837,0
2.046690554462533,2.582428867401166,0
2.726531195634761,2.81403139474912,0
2.515391198803747,2.804461184896759,0
2.3880936898062166,2.8625986522196047,0
2.9114577737904863,2.679872784506221,0
2.835908479231533,2.3926809203929813,0
2.6291029378159085,2.5898256790012253,0
2.9463483574976017,2.6495793323063994,0
2.2156107227991715,2.9362087195965128,0
2.9649404719785357,2.3516939206257805,0
2.698119325136993,2.2195051551476674,0
2.641435066717665,2.2593666586253525,0
2.6724558259488798,2.79404914437959,0
2.8664203957015433,2.5777497699449525,0
2.678551422006953,2.3940048717419504,0
2.6588225372344048,2.4131332527899194,0
2.2641363530867498,2.6892585139781,0
2.7438923368845742,2.294796017927501,0
2.4467934029466516,2.871514765880656,0
2.306625563952,2.057621207872239,0
2.6450276656439256,2.7883402996053603,0
2.9794331363955644,2.7047198686903933,0
2.6160973827734213,2.7789064890302226,0
2.5966453542577366,2.837705043540968,0
2.393237416183071,2.4477317973082755,0
2.133559622803132,2.208904930891298,0
2.5625737011698755,2.6185904076233637,0
2.5106341251666144,2.764482476727296,0
2.810774693282373,2.492278406378987,0
2.1027894817548383,2.354379095354086,0
2.4907499262787005,2.9506182911498944,0
2.6600197981527893,2.0175754723272483,0
2.2731222646967324,2.9326574545544117,0
2.9001041095797144,2.5854264238105773,0
2.9855795303549404,2.741365278391646,0
2.0575124442916835,2.834600700414989,0
2.452786052175026,2.639650005204498,0
2.5641707870153043,2.0669376054182753,0
2.1267954279731116,2.30632601397592,0
2.5542847457152487,2.9991214804676445,0
2.028040788653899,2.9588432545601124,0
2.3978081116744097,2.1390715315380024,0
2.0005504549558766,2.53540464061592,0
2.574891893048533,2.826166941923703,0
2.5294634316466293,2.487223721157389,0
2.7576125566254137,2.9967282674128617,0
2.9619677996058855,2.240103117281979,0
2.624574546684197,2.7784441381528113,0
2.2761453823006828,2.272455865580549,0
2.060231587043244,2.457627210055107,0
2.8592122919312164,2.1297406564121264,0
2.9115198983134727,2.345358609192803,0
2.0051363208645214,2.7510936547526104,0
2.422240234775005,2.0004530401990936,0
2.859152279190579,2.706471321999629,0
2.550911030170566,2.544360876524057,0
2.920642599466457,2.3247033477825463,0
2.371551986333934,2.129771570159516,0
2.5083923863440925,2.9184820312164024,0
2.514936401374843,2.2551656459088707,0
2.0165686544456602,2.3003714145733234,0
2.670570822050255,2.33546767102262,0
2.7475416570750557,2.491496415340845,0
2.733030156892238,2.7511844199458984,0
2.4632655676485524,2.669555848773233,0
2.5748846897990694,2.956220256879237,0
2.521886688139356,2.1925195356141813,0
2.170457705729312,2.3449076904848725,0
2.202859940377568,2.760995777766214,0
2.8616788571293785,2.197433493762263,0
2.3133722556992824,2.6734227959094667,0
2.779871966255039,2.2041082120080837,0
2.233829288503477,2.106175103061317,0
2.5563693022103116,2.6541236288579286,0
2.7404950651958213,2.9110233604753453,0
2.2230445445840132,2.92333465066211,0
2.4762689332737082,2.8902541499693366,0
