x,y,z,target
-5.941635456677881,0.24738524674283546,0.07033742310984613,0
-5.077544503349638,-5.944241331861995,-0.18329076178122777,0
-1.5171008233249434,8.211034140820843,0.23361430351599355,0
5.099715592329584,-5.834107865538501,-0.06778861921163616,0
-0.05124983832872232,-3.6943858797298113,0.04801743934791658,0
8.797048190139577,-9.499499922048232,-0.41215416371917,0
-5.206738470667986,-8.629623510101641,-0.15071805459891535,0
0.2662075269743891,6.915698944955075,0.3795105997236754,0
0.06598117248250723,-3.960471000828547,0.2088512463170433,0
-4.419219785639195,-4.082652950742746,0.045342922327857166,0
3.6684307852363354,9.248388998132015,-0.06547781624540437,0
5.6548173021875705,-6.894607568792428,0.18608619624984035,0
4.603976294531906,2.128807280365585,-0.2705016509482256,0
4.739714378914666,-9.583760704036102,0.041025541115466156,0
-2.882200230228089,-6.940516224797664,-0.15965387361636973,0
7.425104503956494,7.329242467828394,0.17689273696552255,0
0.7791961190599217,-8.522753994732508,0.23212240007724172,0
7.495058574720698,-9.087209292344102,0.006040787010689708,0
5.660199842185904,5.26525436993586,0.11693835082776388,0
-3.398256216610738,2.19491026294482,-0.016001601136138393,0
-6.662054472954098,5.557834456736572,0.25643200454340104,0
6.259549596978967,8.640727740053187,-0.16015491681792737,0
-1.7051717833104405,-9.363480781724798,0.2193570537937545,0
-7.101649972207971,-0.5321296937277289,0.2887221552884611,0
5.07156804885577,-9.310352078924392,-0.044257248914081324,0
3.118191243957213,7.417191890154619,0.18195226857181832,0
-7.6639052516323325,3.6255411225823693,0.3128552049976566,0
0.8014372728780152,-2.822164163679954,-0.043971699126293895,0
-2.491467860842098,8.689982463055035,-0.08290162739630635,0
-5.587985706610237,-7.309142133044391,-0.20182463375431473,0
9.09898277750213,5.498342985239805,0.25379759267489677,0
1.2802550069290888,0.15738963139117246,-0.2836558035424505,0
-6.296883215266802,5.627559885263764,-0.07314804785895618,0
-2.4006787981901727,-0.1521605414727656,-0.2595568494345057,0
4.712393808739925,4.358844272225804,0.039966968122135946,0
-8.767074099490028,-1.5820269187530034,-0.31286918204388076,0
-7.206683308223319,0.1571635775985225,0.035007970404856315,0
-9.53684321052207,3.5006909261926182,0.3717957764771835,0
1.335367452488299,2.4713591935448207,0.05088188143416226,0
-3.5423656137942494,-1.4641612649550861,-0.14195085746738303,0
4.92204195850017,-4.869677452601547,-0.3107445298998427,0
-2.5404172858009133,-0.3684304425719276,0.31206248597661734,0
-9.893306863577706,2.0609470370315837,0.03503870841220356,0
-9.030428423498563,0.5430819627151546,-0.04320922685072148,0
-4.563325616372385,-7.276124859062872,0.21154227408593737,0
0.0366541307457009,-3.0116332275215907,0.10748781784407964,0
3.707058011840145,4.214519677734732,0.22801111876761315,0
9.173554436981384,4.825058443131049,0.22908414632883953,0
1.1457203346687628,-0.18853158005918047,-0.09383416535606681,0
1.0225579694327003,-6.8272276652454655,0.19023491817510893,0
-5.44674281016416,-0.7134226977184248,-0.06656891558775858,0
7.245347444378471,-1.8867309677645299,0.21971142463597315,0
-5.471444591681571,2.7904795293824254,0.08491076819279839,0
9.429885247073194,3.0656578601251194,-0.4867205008784682,0
-3.082933197013455,-7.530180541120711,0.2604355244445448,0
1.7227648335263481,-7.189484160725048,0.11111441491215944,0
-7.077465270021264,3.8670505854543222,-0.2392138929282659,0
1.169112960811292,6.057885813614956,-0.07399078958682288,0
5.521646859405411,-2.6557366075066113,-0.005928416079289711,0
4.036080287196347,1.4649915209046007,-0.047532337899742524,0
8.736362899111981,4.181491637796054,0.06450925545677305,0
4.203141022028351,7.549527416671413,-0.12542316281180987,0
5.733377500801705,7.713271102305555,0.08504057115877026,0
3.712754789256511,-9.828615841306348,0.15948736617691228,0
4.788370387333165,-5.419932369259937,0.3071501043216373,0
8.187405623642523,-9.44033628551095,-0.276790484420301,0
-8.303018611797327,1.0910390955779299,0.2822266581702224,0
-2.7873577609565707,-4.817844037308467,-0.16890433812187144,0
7.885618062463795,-2.509255939568849,-0.3046364812146772,0
-8.85226421325962,8.44551395957415,-0.39034521132240796,0
-6.47639137975542,-5.081176129977132,-0.18842909011053108,0
5.520986790372769,1.604005557322223,0.21396012889865693,0
3.86621232963199,-1.0826642127266783,-0.06276394670237104,0
-2.772504586744735,1.2549399975394628,0.1816189751970099,0
6.992874661255463,-7.424267397254713,0.04285913162664957,0
1.4710540247792192,3.2042572800021283,0.11946268782561752,0
4.207693569311859,-7.757569762101584,-0.14927339783014135,0
-7.04897440890949,-4.602345592632371,-0.14463130884043088,0
6.369753726469597,-8.543781034001336,-0.24055173756504714,0
-7.679541086530448,4.30359526045552,-0.21637950633994116,0
-1.9583655880415485,-0.11076127542857606,-0.4433563472018066,0
-5.577818459828703,8.391621062890149,-0.04217479539615504,0
-3.7069802469561726,9.553608665749994,0.13988668119519063,0
-3.581067555616051,4.780016389234348,-0.1325374255471551,0
5.978980496760029,0.20036475039604973,0.11781564377403463,0
5.255658869993095,8.338198461602428,-0.04988766937177469,0
0.8650119074258011,1.2558801574578276,0.2197472713981029,0
4.895835387538515,-2.4915709616556336,0.23272646840825725,0
-2.4949041942895755,-1.431193812477174,-0.07265794214497884,0
-2.0400304338896547,7.845811094062821,0.14645401504316805,0
-3.82938575171047,-3.9989991487803334,0.395171143030781,0
-0.6196368068382689,-2.497904446030768,0.017559644479742436,0
-3.576854433768677,7.348923783552557,0.11902524665073928,0
1.3777278148476402,5.980901299542261,-0.055680500424302476,0
8.597895142211904,3.2364498568044535,-0.056293682159697093,0
-0.8671495819085777,-4.537507013098015,0.04696552317374704,0
0.8813345261227585,-2.7236776104360017,0.09563818817026276,0
-7.9949394420990565,-5.190372348437224,0.046212965712547176,0
6.08019625131049,9.476083296259464,-0.06977023236921628,0
2.4932172138211595,2.8995744930210225,0.15088318999095968,0
-0.7038140283755556,2.4434245345574865,-0.2247891886139083,0
-7.983723713152866,-1.9962793911052064,0.4376775156386308,0
7.041724860792897,4.024685760989577,-0.12689155785532277,0
7.671982518284249,5.126076538392937,-0.0006733180620023292,0
-7.741344185560759,-2.574379374568112,-0.07452849897243961,0
5.138201942511076,6.547211384035396,0.07077811187923656,0
-9.33350898995992,5.231814822687401,0.1782640960468486,0
8.851825043049367,-0.7873083012061048,0.04132097737539356,0
-7.856878040514001,-0.5839881336523618,-0.22005132110759096,0
2.1102995904371618,8.212769348917838,-0.025621347257900374,0
3.739531305704986,7.892904765373153,-0.12270468296637481,0
6.996254274589855,-4.591818828225181,-0.3552385902648869,0
-7.779595882534991,-7.107694378955641,0.03878592217692984,0
-7.069628882556859,-4.834031865382964,0.030098648631119523,0
-5.518039768956406,1.5151698757574739,-0.2178933273746984,0
-3.621507704410895,-6.171252150423818,0.03246778554608601,0
8.617111156461522,6.812059935884964,0.10484984151469859,0
-3.6637807640980906,8.923180625229705,0.07024863898113508,0
-5.878845799973263,-2.583829334465033,-0.09941593072117344,0
1.3689619186643789,-0.9049579368599261,-0.028173944154149845,0
-0.3570207602970772,3.0650686774574947,-0.20916948706294397,0
-8.476380686074286,6.7057951661245845,0.14423685650908702,0
8.081880384940607,2.9466498889181896,0.042570543005073264,0
-3.005657323484108,-8.709213787069135,-0.14329774477170718,0
-0.05064739760607573,7.823779115580148,-0.197760166491073,0
6.62905148220662,-9.567125051935669,-0.3497508249913466,0
-0.06648369362531525,5.322808826663579,-0.3412103379476288,0
-8.654378667057225,-4.758137650563421,-0.1089469676108132,0
1.9215634311274918,8.685403849483468,-0.053329415408065996,0
-7.428113777633268,3.048586247184801,-0.4007891889612971,0
5.55626453343497,-9.485252641559958,0.021450014549245087,0
-6.866136378317298,7.629487972858634,0.21686142130832292,0
-4.50581571975256,-6.99525085678252,-0.055874047559632635,0
-0.2318158017021048,-4.775307935486444,-0.1557373543412066,0
-0.6136211296476706,-9.810207250799497,0.20350915541069003,0
8.636296842264027,4.067103706859577,-0.1230274222969363,0
0.22028448151776203,-6.45170774034586,-0.3056112858356076,0
-2.2554651827115375,-9.16412457078897,-0.10063870966918574,0
-5.05194472365774,0.9527982417157155,0.08135345396583718,0
