x,y,z,target
-3.951860008391865,0.3337632547868185,3.179372184115211,0
-5.244975099017215,0.215845010498443,1.5829094768886318,0
-3.0391628388113388,-1.3977340958443867,0.5957538232101527,0
-4.069623069549483,-0.4536945738074447,3.5877873208383093,0
-3.7046243937760774,-2.5020796106377303,2.1334295601355633,0
-3.4316328483729244,-2.033626902317911,1.0652876944830363,0
-3.982991830616856,-0.7881461944603549,0.36146195319061203,0
-2.5870288731080726,0.33344678886582285,1.5377986397814296,0
-5.221273469625709,0.08839690638308871,1.0934149374681572,0
-3.565661620707053,-0.2553276928895485,3.449551749275661,0
-4.5014239967948475,-0.743956715657436,3.4607635464333124,0
-3.103411331848206,0.8630872628197701,2.764604911161679,0
-4.288944216600667,-1.4323567466612595,0.5837253707377312,0
-4.544983440623245,0.5381172686127497,1.1237359836902296,0
-2.2104064361059055,-0.16813549668224625,1.8279821254795454,0
-3.7583736928477682,-2.1707395376871066,1.5641297148060356,0
-3.7227004554417014,-0.8899207595046799,3.561124359721109,0
-2.403781188820067,0.33380340553642746,2.0238895967017347,0
-3.364499826437589,-1.702448591347431,2.8555388573467817,0
-5.366566448451802,-1.492571509563004,1.918974149300003,0
-2.8344790766886843,0.15815504175918668,3.02001124068074,0
-2.449083249655294,-1.431816913177303,1.3833623547437999,0
-3.9702346130630066,-0.49743728202342596,3.5082358706562644,0
-2.5569315180569037,-1.7960792621595718,1.5050980118163586,0
-3.9458973464936427,-0.737980235098163,3.5488070572350665,0
-3.636011678725343,-0.9713085923933671,3.5716163676641117,0
-4.093232276400322,0.8362174967047127,2.540328402744898,0
-4.665335042041798,-2.2212248780232815,2.0702913813478316,0
-3.042395262746406,-0.4703130655290437,0.5875056655139608,0
-3.9598672988398733,-1.0978763022984794,3.6033100644119767,0
-3.6739027450412007,0.83014100253846,2.703161033510153,0
-2.670913767948333,-0.8160907484696347,0.6527608343924156,0
-3.2568657092194395,-0.1186312933411382,3.2359452125096997,0
-4.614213815543143,-2.0243978462452965,1.7687158894668489,0
-4.078155029324775,-0.8248954686154931,0.46121765460469344,0
-3.895069739478479,-0.7906559152056535,3.616777462689521,0
-5.382386974727438,-0.6982328704685423,1.3589279803871508,0
-3.9851449762996913,0.5200841435600954,3.2588304435946336,0
-3.11094468088782,-1.02522409311686,3.62334447101382,0
-4.697560144243479,0.6691677521823833,1.3610954265352748,0
-3.2527470463845605,-1.5278837621200392,3.0116111870174773,0
-4.7544548929163515,0.2112082055648919,3.172220661920778,0
-3.6399300813438913,-1.51204628571536,0.5190501448681349,0
-4.296221858164587,-0.12547270338037225,0.48895099361851374,0
-4.761456132056391,-1.0206971736808834,0.6606498266791524,0
-2.717051196615257,-0.2736055487486273,0.8416658581982837,0
-4.054088571335831,-1.247454140778126,3.4607217153726024,0
-2.8042533009110793,-0.2645622840628914,0.821685927300524,0
-2.8011408373223294,-1.470035905170007,1.0082698142479836,0
-3.9189592173114995,-1.5033463703739312,3.360312543007742,0
-2.6082821996692864,0.3936438197681201,1.5589303880990082,0
-3.2190749574012587,-0.018726494929968675,0.5787015935192836,0
-2.442608716292093,-0.4227576210186225,2.971234364177527,0
-3.1141395125114726,0.7918902313412718,2.044131240206402,0
-2.843501009283749,-1.0565273864041331,3.3265501536819366,0
-5.1875636596394825,0.06548380453744296,2.4841596550626504,0
-4.258282167842997,-0.4889363493641887,0.3583565483341164,0
-3.017456413727565,-0.5398981439891622,3.5101335565654925,0
-5.054299369689311,-1.5984421131402067,2.4844035113562097,0
-2.8710006487370756,0.31964489374662963,2.8345477152797485,0
-2.4469199480079182,-1.1207242697395998,1.3793128353340196,0
-2.835338814511697,-0.10043640238236534,3.0610906423439923,0
-5.206926383069157,-0.27321825547593914,2.349804253713029,0
-5.146883461513385,-0.22914007816854776,1.0158611321878435,0
-3.6285935660525572,-2.212014595528935,1.5354349593548067,0
-2.7674194074347933,0.11764597490528816,3.1206496321846835,0
-3.5845612605754718,-1.2411165358852545,3.2777901076723075,0
-2.274619742318274,-0.39888388203828135,2.6275466373843517,0
-3.720302946458326,-0.730813605884762,0.44254196496920606,0
-2.591828237606546,0.29185056574988844,1.7653004261358922,0
-5.220656139557287,-0.008349086436518993,2.0499544522293247,0
-2.40108847739266,0.37967330126733057,1.7722298321885575,0
-5.028126468315152,-1.2771094701862284,2.7940414046468525,0
-3.8728274271715653,0.646771360336146,3.3779795513392052,0
-2.5355031955830984,0.314334741313031,1.870586653597642,0
-3.144066539557922,0.19886534113679996,3.116013676301719,0
-3.800017563226103,0.01519163432412,3.656517359521878,0
-2.39700868286319,-1.1235129794685457,2.4935776288913782,0
-3.5672496914040015,-1.0838026070035165,0.46822834659313967,0
-4.4406324239816675,-0.21976852106772632,0.419511293047618,0
-3.5956564602834797,-0.7245744824603599,0.28291882703698756,0
-2.4643289929866397,0.292271856907068,1.3541233433764175,0
-3.6102136560344285,-1.206744875100139,3.7794333634760826,0
-4.851272324182813,0.24416044351071808,3.271495729144841,0
-3.320353813604947,-1.0253702385191514,3.6302968411439935,0
-4.825837595311867,-1.2609374526743984,0.5585251285301109,0
-4.517903203375283,0.6791975517868346,1.3266327531493411,0
-2.553036701214969,0.5768193719114663,2.350808208674255,0
-2.6982117325242623,-1.2960722543705083,0.9464269103925335,0
-4.022998326783512,-1.962483869315675,2.985925792588543,0
-3.6169217751070315,-1.7374657919271317,3.2875181395928683,0
-2.558042444068285,-1.2874547933111669,2.856203928431787,0
-3.8692742779419884,1.114040375952004,2.298756338744046,0
-3.7261847161694726,0.6324193289411543,1.0260093037439697,0
-3.8707041326014253,-0.7185258440799877,0.40962220377072706,0
-3.004918894239935,0.16763627062003963,3.1498453883860185,0
-4.75129644702382,0.7035131865321431,2.568537265369085,0
-3.9179156040599397,1.0937746485438227,2.3228298893663966,0
-3.367053842179666,-0.7475437441991477,0.34510935227083267,0
-2.6447392541425545,0.2899768263574096,1.3274165795986148,0
-4.608715929275955,0.23995246059764874,3.230294516296941,0
-3.6485946142393955,0.855473710968336,2.6587135094609975,0
-4.864380323766808,0.41569318753759593,2.7856964399966824,0
-3.861253288996458,-0.9110673658709034,0.10934263997056684,0
-5.197257375291582,-0.7212570937410729,1.0634159715381803,0
-4.538113565829457,-0.054511230896212265,0.5393155084579346,0
-3.842353712092914,-0.2512582072176172,3.5391339810380122,0
-5.306801578580912,-0.4620889514007374,2.7599546174182037,0
-3.799188802971017,-1.5914026891510018,0.4245142417324151,0
-2.340180296492071,-0.9897897332411006,1.1186377914592323,0
-4.712437558295667,0.005856028404995869,0.8493273916935968,0
-3.0745343091523982,-1.733896453313585,2.873438167082123,0
-4.378874704899246,-0.29211277127212454,0.5302580346200332,0
-2.9229979555815078,0.8022669338934433,1.701155579271613,0
-3.4376975061065216,-0.841955016604674,0.37510313526029293,0
-5.530016574352844,0.03953434219615801,2.0357204310889396,0
-3.043361527851809,-1.6954916652155387,1.0844844608838622,0
-4.682033854951655,-1.9838706438336433,2.2025208481013747,0
-3.057505356990856,0.10258278729825807,1.003064321422457,0
-2.3200249307114467,-1.1059711247070898,2.422490665898988,0
-4.284191408133237,-0.6268174163750704,0.49183267574176437,0
-2.562955628458203,0.022320988098132516,1.9821064800901498,0
-3.354658634917077,-0.6113339018436711,0.27904843576079036,0
-3.31664197219079,0.16093474986468936,3.431622482352107,0
-5.067321233569994,-2.0606499452928824,1.9449173832357147,0
-3.2062806252138767,-1.4807224544129312,0.4716394997685867,0
-4.008160313395152,-0.06820467713260708,0.42867050109867105,0
-3.7411449340356278,-0.1223143999632564,0.4818666142454253,0
-4.221023066573002,-0.8360425483823636,3.737869954812866,0
-2.434078672260862,0.46979241330766836,1.8042644072425045,0
-2.4543183123070147,-0.8122674195879791,1.2962955846537236,0
-3.3786329406288784,-0.21904384690424356,0.44914668511944456,0
-2.431000574606363,-0.3177235881990126,1.1183218772275063,0
-4.094834060175428,0.22600720604948896,0.7942367810891074,0
-2.3945532780705947,-1.7122246248154647,2.254715363925295,0
-2.649275244350666,0.06749749713822023,2.6096740529631335,0
-2.7927054428690417,-0.5609548587166194,3.0665605160280145,0
-5.125846419168918,0.024888255435776635,1.0329679260632103,0
-3.5408114834920714,-0.06030090155350014,0.3983754066328891,0
-2.1183304992919343,-0.32200220444731253,1.7506903754964875,0
-4.3492059755389745,-0.7198588147229047,0.34922935868175975,0
-3.640747575024618,0.3601553995895984,3.378673934651169,0
-3.758210639003296,-0.9351589750080285,3.598988357578664,0
-4.740536978205538,-1.258902124049329,3.1683709516549343,0
