x,y,target
3.337810070458686,-6.90781295554449,0
0.18202200309315786,-5.461870548052693,0
-6.118063920977056,3.0509400051975075,1
1.9500644177968196,-6.19758456548109,0
2.322001537605888,-6.968762083535425,0
-6.873385902745181,3.126366223361854,1
2.941777845399665,-5.894735313446446,0
1.9142449694004466,-9.010536922088122,0
-4.039804723962614,0.9101208748989462,1
1.8125830157001872,-5.819554658530001,0
-4.060918362426609,-2.3628972884302333,1
-1.0186039290917481,-8.148348324498231,0
-0.798408589784424,-7.604305468856866,0
2.899352184655619,-7.458319187892012,0
-0.8326515899939573,-5.890546888861809,0
0.22326396175419527,-8.131583921149767,0
-1.3507920416343318,-6.480623160416096,0
-8.080290864342947,-0.2555554873899044,1
2.4047254954839197,-8.7020956998706,0
-0.8332345507518664,-9.272750361759615,0
-4.881622655512517,1.8428102131869588,1
2.7655510799153626,-5.24284712119007,0
0.20802813080910132,-7.8419982766896394,0
4.46378643900894,-9.495673242736238,0
-8.067160710291363,0.4404788308299932,1
0.5931138712648253,-7.564615261870871,0
-6.0584664973733275,3.877084547104605,1
-5.248265719969426,1.7908273605815994,1
-4.8674086590317245,2.007125457533589,1
-8.529743200516824,1.4901076180118789,1
2.20939595106877,-8.729123708124002,0
-5.092629817564344,2.9526714722727627,1
-5.8936284529250695,1.7472817952582371,1
-5.719594313638332,3.404443294944283,1
3.699813585669354,-8.194400215393031,0
2.7509030584717262,-4.7701439831863786,0
1.2743529787382297,-8.178462797881823,0
0.1705964047093388,-7.157162427160145,0
-8.833939757127398,1.014437959493145,1
2.3312211842791744,-8.195981105922133,0
-6.7778606217604915,-0.008133456978114184,1
-0.15916784060830902,-6.605580941148944,0
-6.661377367999199,0.8831184145109463,1
0.9365948868593715,-3.604393303461482,0
-7.733018524006656,1.1560121578041258,1
-0.6984331362192944,-9.121575412530985,0
-1.4517004769694188,-5.626592883811501,0
-7.929364773641966,3.5415363791993797,1
-0.39735214457851575,-8.254739309876612,0
-0.5565383494643195,-6.327092408148135,0
-5.2878560632663945,3.1684177135494376,1
-6.464420538346728,2.414284357563936,1
-5.161496153747059,-1.9558478201200904,1
1.9984421163832091,-8.124523997340132,0
-3.6420789538176503,0.5364100708610294,1
0.5807096174563566,-7.007266527996296,0
-4.785435004812939,1.9712161549319829,1
-6.621940814492422,1.1383286829475974,1
-8.236258033746633,-1.0017953654410157,1
-0.098438547987866,-9.276068228519804,0
2.941942268288484,-9.49644350214744,0
-3.6116822024404676,0.5400174255928171,1
-6.319712520063187,1.3466089049014158,1
0.054916333191253885,-5.880610925145409,0
-5.978212270919979,3.3256118208791574,1
-5.616355609050576,3.4597680735195024,1
-8.13490156112227,1.3317138606567955,1
2.200854270466894,-4.921155867532029,0
2.702413046118197,-7.667280221864266,0
-8.173066245751915,0.2120982579043147,1
-6.176227580634511,1.1956616461994642,1
-4.668662217222137,1.048151122855357,1
-6.699692220579781,3.476096248910987,1
-0.6788326445141788,-7.164560174580567,0
3.2384840893570717,-5.6066890837732,0
-5.740079241930303,1.8489347577177229,1
1.2415952770409526,-7.500055671881254,0
0.6815840862958554,-7.213459916810503,0
-7.895660170777055,2.009850124204071,1
-5.887378101413635,2.0850435258085582,1
0.8944632858758669,-8.210174583487445,0
2.1024252050225725,-4.770615374503719,0
1.4970452042148898,-9.14113540252891,0
-7.541272282395685,3.1206040581092362,1
1.6092825937616455,-7.115532993571029,0
1.1241824121936184,-4.646781933695514,0
0.9807159372982694,-4.4337731589574805,0
-4.020726247121031,1.4961078007887467,1
0.23787354930909155,-7.673741163011386,0
1.4148888550773162,-7.532792470039194,0
-6.6971161519393725,-0.7570452433542165,1
-5.760540689887545,2.76006067550673,1
-5.513236560729433,3.602763893231928,1
-0.11555064024243666,-7.098858000715633,0
2.146444273689193,-5.560177511302044,0
-6.114271297680434,0.7995332780109933,1
2.6860311193064867,-7.980511513436057,0
-5.491030067796661,1.0602620836089367,1
-5.947068286232139,-0.7537690215950432,1
-6.668381762278158,1.086115328240407,1
0.21371004646094205,-9.049775819087444,0
2.7408899645781446,-9.295987858081864,0
-7.210546266366936,-0.25337182732151975,1
-6.063741621610996,-0.43179291629570393,1
-4.716131373812205,2.551746385098988,1
-5.733179772849476,0.15503791560396118,1
-6.68681900808626,-0.7085377805490622,1
-0.09389224917379657,-4.5161532100065696,0
0.22109365443954587,-7.602017162287838,0
2.39668106769392,-9.413436881963516,0
1.3240636253117484,-7.897179743445958,0
0.8294600637490717,-8.891242979754793,0
-8.073374760318563,1.9245784051412949,1
-5.701584060634462,3.795921006494357,1
1.861739348489847,-4.649494054477858,0
-0.0971203539809311,-0.673579256862642,1
-6.129679566972473,2.6043489155669484,1
1.1556423910096916,-8.399940334286967,0
-6.873400946497115,2.3778513106956094,1
-3.9649599853721194,2.0171969426877947,1
-5.736648015345178,0.23729552134648046,1
2.0814248384582785,-6.293746659950617,0
-6.48617908068305,-0.3312985633344092,1
3.5918076948050786,-8.280054442666575,0
1.3169313556948876,-8.499462434375548,0
-7.878402800238101,-0.9789028287044643,1
-7.201268492441692,1.831418565057843,1
3.080826846310323,-7.823955868469751,0
-5.808317052048546,0.2649072888583137,1
-0.30923335708196564,-8.299404126006868,0
-9.966102907185352,2.562905853823595,1
0.520344480235303,-6.534140868471163,0
-5.923124831667526,3.9985642873762477,1
-4.016458409310026,1.0228606766146875,1
1.1336739718267863,-6.362457280184125,0
5.676478694843191,-8.249251716457037,0
-4.877388098781632,2.3672707319651543,1
-6.42887974146229,-1.0101479815783034,1
2.452185938595048,-9.274112109979288,0
2.8074487250419757,-7.62428365239076,0
-0.46791208680408003,-8.734151410939042,0
-7.081456870480332,1.312409633076912,1
-7.291558494560747,-1.1939932452187776,1
-4.75107550210833,2.4463476504537502,1
-0.785095182965196,-4.310114602122712,0
-6.883864626023466,0.8442872856353258,1
1.061081111221481,-9.237533539595251,0
-4.39062313688032,3.2490368561065446,1
-10.804081363324084,0.1551982798472964,1
1.5750084855483124,-8.827086132420717,0
-6.103584698041062,1.844743310167289,1
-0.5558523198764349,-8.544964868074342,0
-6.238602613823339,1.1405029821113821,1
-6.841991643283116,1.5030592972507284,1
0.18775271835812168,-9.623055628850167,0
1.2204464663343235,-8.828732363406594,0
-4.976985307962691,4.139157979185756,1
-0.24757838703235957,-6.2749539035565896,0
-6.150699605309456,0.03235531797373281,1
-0.7801048905172072,-7.554231253991259,0
5.440933034547705,-6.168164040157988,0
2.5827099433035086,-4.157685517951717,0
-3.9095324278735504,3.6287108355995175,1
0.39708027745905006,-6.815729094008766,0
1.5970631455009916,-5.702598802526726,0
1.820115217059,-7.91444317417649,0
1.6076012751123283,-6.9260876046725866,0
-8.491444523295055,1.7557716161681354,1
-3.7156343663707387,1.791677020066401,1
-5.4784642457772295,2.048133196729253,1
-0.7909698238705152,-6.1001936455182655,0
1.4396620716025383,-8.014554209530973,0
2.4367198146194604,-5.891325839748962,0
-6.367580843324118,-1.05312078176089,1
-6.014850943651956,0.5074116380211993,1
-5.936307938525142,2.7207672821186604,1
1.8739618603580148,-4.807086458045199,0
-0.48830979845401434,-4.977843453713476,0
0.6300959845257664,-8.328154861783224,0
0.8875671620943314,-7.106604166013018,0
0.9553674575118124,-6.611942220969546,0
1.8372331920460516,-8.835915989010886,0
-4.63613658987743,1.8162050384986081,1
4.674020883614846,-9.102076469634296,0
-5.728549872376341,2.154540075484646,1
0.07199362819755617,-5.721993138965113,0
-0.4191002362006413,-6.667791160933857,0
2.441096461110569,-8.656928933516166,0
