x,y,z,target
-4.020964823211069,1.731636149980162,-4.372284248110704,0
-1.6698009088495083,2.455856877613771,-2.5592216661287712,0
-4.609191133498832,2.555748190201666,0.20860976538854936,0
-3.7893814019905716,2.544713320753362,0.48486292261094494,0
-1.839786588565945,2.6016703350334405,-2.9147043238546826,0
-3.8431461870395998,1.4360055338564826,-4.32744045172893,0
-2.898804067384411,1.2715363648532916,0.3764348297232955,0
-1.8070742871633942,1.158360914792426,-0.28526769121454526,0
-3.9236462247010437,1.9361444757412523,-4.317875023490954,0
-2.5590497337603324,1.0201758137495054,-3.687084874619771,0
-5.656993785958689,3.4542932370716897,-1.871559895663689,0
-4.749272652351104,-0.10465994545761727,-3.497348774038378,0
-2.7564787470188703,1.4165226859347013,-4.102843128310153,0
-3.56298587907551,1.7143418948167202,0.5277883949839326,0
-3.5609758143402734,-0.9144384891433207,-1.848248133425475,0
-5.335187552217193,3.304775369436842,-2.777773085256351,0
-3.009909083933956,3.2287696465219087,-3.2348773192960185,0
-4.786466988507121,0.004040780513213771,-3.367763970056614,0
-6.224482692059756,2.1429188157280223,-0.9745691888711485,0
-3.792466313489552,0.1915845067085373,-4.119212043718271,0
-3.750732980273091,1.5094638578414061,0.7214957705337993,0
-2.7223872474077133,1.198290712708223,0.2840432246224479,0
-4.085856009866737,1.7142485863369585,-4.502576973769159,0
-3.5365727610677853,1.447741363722429,0.721408131580129,0
-4.85876929623078,0.35059841172332107,-3.792676533452459,0
-4.690942166549595,2.090000133735577,-4.060280080221819,0
-5.3271940146123935,2.4029202304390895,-0.017836814485238092,0
-3.9821416913304284,3.927395532140217,-0.9578187893579053,0
-5.367377516368178,2.8827714068974237,-3.2901476412791295,0
-5.856950279973427,0.8597831953312756,-3.2668326811580397,0
-3.7906953627928712,1.5040575562157859,0.6473818933306974,0
-4.272687011129474,3.9998580408371436,-2.418510528507783,0
-3.6759184322611955,1.508055512286635,-4.336819732758289,0
-3.603226625573809,1.3192752343591037,-4.1513032423821485,0
-2.7439372540399685,0.16979564208641282,-3.5831019099711234,0
-5.8386723939375695,1.8823456422717606,-2.9517056450752346,0
-3.992523442822708,1.491382858651688,0.6135287178544051,0
-4.284886748321614,1.2057915388264946,0.7066529824700704,0
-5.522965539666311,-0.4067567400072972,-2.387089699091901,0
-5.5425573992147426,-0.03855665909138484,-2.4597960241363674,0
-3.9987843975448603,0.5310039837204642,-4.3037096222169975,0
-3.676262307256613,-0.3161222861913249,-3.0925956424896985,0
-3.2366298990339657,3.3686405979350345,-0.2893341187968941,0
-5.715037690602552,0.6143215164535392,-0.6479738394201202,0
-5.874588875453183,0.3602987076829062,-2.80294237641358,0
-4.037979107698255,1.8431733766789506,-4.551488791045111,0
-3.974211568601756,0.09805218822463299,-0.1990362714763336,0
-5.455975614612427,2.72627034588025,-3.341704254733602,0
-1.8321047196804952,1.3487386487882769,-0.2778361561415284,0
-3.9337332495354476,-0.9315300400379287,-1.33960199451947,0
-1.8061068937503966,1.7175737004420553,-3.2418374134396397,0
-4.297375665389926,-0.8790051407648162,-1.4713874212951255,0
-3.7231670399747925,3.226311657131796,0.08189902648974574,0
-3.4894511196631357,1.6658387155118382,-4.2608493391785895,0
-6.133818045951061,2.692911686706182,-1.6541151785283446,0
-2.7886603041379923,1.2755838157278425,0.5285973560865498,0
-2.7482026066907257,2.661165228133769,0.051292857476195726,0
-4.428028487398378,-0.20982524989896192,-0.09931953718133496,0
-4.83579385403738,1.394671377137126,-4.174275285536961,0
-3.3689753543219387,-0.1551878276437269,-0.12286667621531983,0
-3.3811841830241356,1.3847453136765506,-4.2865745421244235,0
-2.8189216607795875,3.1635111705833228,-0.13890895786010418,0
-6.41418761183773,1.89094030073028,-2.2053376431536322,0
-6.448965161176921,1.2194678945940916,-2.15987585437177,0
-3.911210828713921,1.6108551959079878,0.627495650405437,0
-5.003176162608285,2.4415011046485238,0.154385494872487,0
-2.948716470399402,3.8144482162079316,-1.6284493234492055,0
-4.719581643838454,1.3246153288931268,-4.178305607540578,0
-5.888953332117867,0.5088733985481223,-2.996410373152061,0
-4.456973460275827,0.22351907980466504,0.3092262587287595,0
-5.132632324332085,1.1374811438449721,0.4951120253277038,0
-5.562981483907762,0.9902315965629723,-0.08710485059477477,0
-3.2046801555288584,-0.367337462185261,-3.240542162068883,0
-6.260996897522978,2.2183245600586936,-2.3713266864591676,0
-4.509161290296241,-0.6284210354212781,-1.1086583160815935,0
-2.854920962446371,1.725633799682306,0.5393735271142255,0
-1.7227268698175764,1.0895864610220352,-2.783076356721443,0
-1.4928311729413333,2.3512946459997024,-2.3235313164606395,0
-2.6642759548307398,3.4900603015530813,-0.7818002563082498,0
-5.010837050863824,0.8064576320953544,0.11187366549839561,0
-3.732388186389238,2.06546188022568,-4.3786054309379505,0
